"order","superfamily","family","subfamily","genus","species","url"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis spectabilis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-spectabilis"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis spilogaster","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-spilogaster"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis spinosus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-spinosus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis stenodiscus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-stenodiscus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis sternothylax","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-sternothylax"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis stictoboubonus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-stictoboubonus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis stictogaster","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-stictogaster"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis stictus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-stictus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis stipa","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-stipa"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis subsigillatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-subsigillatus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis suetus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-suetus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis sulculus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-sulculus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis supernatis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-supernatis"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis surdus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-surdus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis susaguae","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-susaguae"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis taciturnus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-taciturnus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis taeniatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-taeniatus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis tamsitti","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-tamsitti"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis tantanti","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-tantanti"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis tanyrhynchus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-tanyrhynchus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis tayrona","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-tayrona"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis telefericus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-telefericus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis tenebrionis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-tenebrionis"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis thectopternus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-thectopternus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis thyellus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-thyellus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis thymalopsoides","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-thymalopsoides"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis thymelensis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-thymelensis"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis tiktik","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-tiktik"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis tinajillas","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-tinajillas"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis tinguichaca","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-tinguichaca"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis toftae","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-toftae"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis torrenticola","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-torrenticola"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis trachyblepharis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-trachyblepharis"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis tribulosus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-tribulosus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis truebae","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-truebae"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis tubernasus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-tubernasus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis tungurahua","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-tungurahua"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis turik","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-turik"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis turpinorum","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-turpinorum"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis turumiquirensis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-turumiquirensis"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis uisae","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-uisae"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis unistrigatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-unistrigatus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis urani","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-urani"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis uranobates","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-uranobates"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis urichi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-urichi"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis vanadise","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-vanadise"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis variabilis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-variabilis"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis veletis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-veletis"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis ventrigranulosus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-ventrigranulosus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis ventriguttatus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-ventriguttatus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis ventrimarmoratus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-ventrimarmoratus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis verecundus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-verecundus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis versicolor","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-versicolor"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis vertebralis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-vertebralis"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis vicarius","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-vicarius"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis vidua","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-vidua"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis viejas","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-viejas"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis vilarsi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-vilarsi"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis vilcabambae","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-vilcabambae"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis vinhai","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-vinhai"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis viridicans","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-viridicans"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis viridis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-viridis"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis w-nigrum","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-w-nigrum"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis wagteri","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-wagteri"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis walkeri","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-walkeri"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis waoranii","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-waoranii"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis wiensi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-wiensi"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis xeniolum","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-xeniolum"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis xestus","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-xestus"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis xylochobates","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-xylochobates"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis yanezi","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-yanezi"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis yantzaza","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-yantzaza"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis yaviensis","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-yaviensis"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis yukpa","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-yukpa"
"Anura","Brachycephaloidea","Craugastoridae","Ceuthomantinae","Pristimantis","Pristimantis yumbo","http://research.amnh.org/vz/herpetology/amphibia/Amphibia/Anura/Brachycephaloidea/Craugastoridae/Ceuthomantinae/Pristimantis/Pristimantis-yumbo"
